Mr_t_exp,Mt_t_exp,Mr_c_exp,Mt_c_exp,Mr_t,Mt_t,Mr_c,Mt_c,ecc
-3.043215085,-1.42207817,4.19799913,2.638478847,-3.457950217,-1.439693739,4.051202906,2.705264437,17.95111
-2.237934273,-0.980969359,2.59266125,1.672222014,-2.122016504,-0.959467519,2.866884345,1.630801758,22.12313
-1.432580243,-0.489846746,1.680518957,1.377043798,-0.990505525,-0.541748185,2.01235173,1.419906205,11.96583
-4.306857238,-2.217332476,5.911218913,3.428371331,-4.825438095,-2.323309051,5.709166664,3.511813495,25.26073
-1.811592101,-0.627160637,2.023576776,1.642975601,-2.0135314,-0.565714065,1.354204847,1.827592817,13.68852
-1.698775225,-0.787647535,2.650970141,1.690620393,-1.769116891,-0.762573613,2.524704374,1.787828855,14.00997
-4.25107641,-2.177392282,5.95929243,3.452226039,-4.174474092,-2.172816999,5.755251024,3.417378301,23.52815
-1.684251955,-0.675611017,1.862202844,1.350333253,-1.814461277,-0.61983936,1.63894234,1.464999242,16.75641
-2.87063284,-1.352987348,3.76133552,2.384517365,-2.880690633,-1.404691842,4.108855236,2.485537502,19.29578
-1.624173909,-0.637996653,2.115778989,1.434325364,-1.462251214,-0.643124739,2.295734441,1.352534613,14.66491
0.115022231,0.086139425,0.115022231,0.086139425,0.116809498,0.086688756,0.116809498,0.086688756,0
-2.795707794,-1.529911501,4.666550198,2.651407229,-2.630137834,-1.518588218,4.814584892,2.68487258,18.73654
0.140333963,0.102505655,0.140333963,0.102505655,0.142313085,0.104910051,0.142313085,0.104910051,0
-1.474623844,-0.508594717,1.927481025,1.378322696,-1.345016071,-0.435870228,1.830153141,1.30569535,10.23326
0.109109954,0.076143232,0.109109954,0.076143232,0.087517022,0.05875476,0.087517022,0.05875476,0
0.124613082,0.092083064,0.124613082,0.092083064,0.142092884,0.106141979,0.142092884,0.106141979,0
-1.667204831,-0.588407009,1.626496515,1.268114613,-1.502505545,-0.533496993,1.653308464,1.129500198,16.3767
-1.642840679,-0.623748601,1.733866956,1.263244238,-1.384212565,-0.569056133,1.784079464,1.069078245,17.15285
-1.335164247,-0.264741563,0.891768022,1.111680535,-1.170494727,-0.177811363,0.444885194,1.021738322,10.16186
-3.615920429,-1.794583655,4.724058576,2.929506449,-3.848628133,-1.791673946,4.636803457,2.95415128,23.03895
-2.706855549,-1.382886479,4.383972541,2.585659803,-2.378899711,-1.375273023,4.134267425,2.349347609,17.25611
0.163579192,0.122757765,0.163579192,0.122757765,0.136140224,0.099517939,0.136140224,0.099517939,0
-2.950295148,-1.3949235,3.606530544,2.314667635,-3.432293813,-1.355940756,3.323300871,2.588015346,23.32415
-1.918415455,-0.839634066,2.743856211,1.832959936,-2.511970007,-0.830300809,1.953907901,2.052137501,13.82505
-2.552323448,-1.182366026,3.676322946,2.269510702,-2.344015248,-1.173030734,3.392850618,2.185749338,16.19404
-1.792798433,-0.653702311,1.891394075,1.394768148,-1.667634788,-0.650362548,2.14454802,1.386818256,17.09059
-1.287506729,-0.405313261,1.394542373,1.073644018,-1.009078599,-0.375391264,1.550380151,1.057488112,13.81241
0.180769326,0.132549578,0.180769326,0.132549578,0.177874402,0.125802881,0.177874402,0.125802881,0
-3.568289214,-1.762750302,4.676055586,2.797144951,-3.190183146,-1.673803338,4.439552459,2.514266524,21.73737
0.196040655,0.144518175,0.196040655,0.144518175,0.164556027,0.118069515,0.164556027,0.118069515,0
-4.104377933,-2.215061063,6.209345936,3.471844911,-3.788824835,-2.245597389,6.526903942,3.35285923,24.85085
0.20026289,0.156451586,0.20026289,0.156451586,0.236593868,0.188175272,0.236593868,0.188175272,0
0.141006528,0.097055817,0.141006528,0.097055817,0.114147441,0.074785541,0.114147441,0.074785541,0
-2.692547212,-1.261182817,3.580230069,2.231806295,-2.563983952,-1.246109954,3.743242152,2.215376868,19.49146
0.133329365,0.091471935,0.133329365,0.091471935,0.096630757,0.059788408,0.096630757,0.059788408,0
-2.05452809,-0.883799804,3.367131783,2.130759797,-2.281896254,-0.938933716,3.319226095,2.190235556,12.77613
-1.7334105,-0.613021291,1.783052336,1.310022035,-1.287991924,-0.524223175,1.829166065,1.206237286,16.70594
-3.29276927,-2.139204205,6.442752366,3.3239786,-3.130625855,-2.030080195,6.421520747,3.255309996,23.64522
0.143103826,0.108590711,0.143103826,0.108590711,0.119515832,0.091212441,0.119515832,0.091212441,0
-2.898032096,-1.343522363,3.510614753,2.225025695,-2.597408865,-1.297880012,3.506730623,2.126726997,21.0935
0.109592643,0.078305686,0.109592643,0.078305686,0.082916629,0.061894109,0.082916629,0.061894109,0
-1.811104085,-0.686903785,1.939573648,1.447882188,-1.847341865,-0.598341274,2.439691854,1.518525235,17.30229
-1.315534065,-0.415329094,1.591652878,1.193122032,-1.303236512,-0.37474175,1.511643548,1.086958993,11.19873
-2.499903994,-1.078105352,3.231845521,2.09752074,-2.536696957,-1.047031031,3.363542062,2.369213421,16.50704
-1.887682138,-0.639530096,1.627476878,1.437793353,-1.915998141,-0.589431432,1.240516546,1.428425565,17.75776
0.184375584,0.139592156,0.184375584,0.139592156,0.17168567,0.130576786,0.17168567,0.130576786,0
0.103606747,0.071665312,0.103606747,0.071665312,0.094200436,0.06177189,0.094200436,0.06177189,0
-2.148923817,-0.896861315,2.264181247,1.544609961,-2.08734323,-0.860142214,1.756676681,1.465735391,22.48031
-3.081855594,-1.585847081,4.576076438,2.712178894,-3.078717537,-1.631868657,5.331330443,2.916468848,18.83597
0.103127365,0.073626384,0.103127365,0.073626384,0.082165159,0.058247688,0.082165159,0.058247688,0
-4.250755737,-2.206809212,6.073517252,3.485691575,-4.203402641,-2.358713465,6.4073723,3.464147128,25.79117
-1.918774054,-0.802855498,2.3758222,1.588041397,-1.614520672,-0.775146419,2.457665978,1.452872724,17.51171
